Date, Departure Time, Arrival Time, Flight Info, Destination, Airline Info
2024-05-30,17:45,19:30,AM 3413,Ana, Aeromexico 
2024-05-30,17:45,19:30,DL 2756,Ana, Delta Air Lines Santa 
2024-05-30,17:45,19:30,DL 2756,Ana, Delta Air Lines Santa 
2024-05-30,17:45,19:30,KL 7212,Ana, KLM 
2024-05-30,17:45,19:30,KL 7212,Ana, KLM 
2024-05-30,17:45,19:30,LA 7910,Ana, LATAM Airlines 
2024-05-30,17:45,19:30,LA 7910,Ana, LATAM Airlines 
2024-05-30,17:45,19:30,VS 2695,Ana, Virgin Atlantic 
2024-05-30,17:45,19:30,VS 2695,Ana, Virgin Atlantic 
2024-05-30,17:45,19:37,AF 2404,Lauderdale, Air France 
2024-05-30,17:45,19:37,AF 2404,Lauderdale, Air France 
2024-05-30,17:45,19:37,AM 3621,Lauderdale, Aeromexico 
2024-05-30,17:45,19:37,AM 3621,Lauderdale, Aeromexico 
2024-05-30,17:45,19:37,DL 1670,Lauderdale, Delta Air Lines Fort 
2024-05-30,17:45,19:37,DL 1670,Lauderdale, Delta Air Lines Fort 
2024-05-30,17:45,19:37,KL 7084,Lauderdale, KLM 
2024-05-30,17:45,19:37,KL 7084,Lauderdale, KLM 
2024-05-30,17:45,19:37,VS 5085,Lauderdale, Virgin Atlantic 
2024-05-30,17:45,19:37,VS 5085,Lauderdale, Virgin Atlantic 
2024-05-30,17:45,19:37,WS 6423,Lauderdale, WestJet 
2024-05-30,17:45,19:37,WS 6423,Lauderdale, WestJet 
2024-05-30,17:45,19:49,AA 1992,Philadelphia, American Airlines 
2024-05-30,17:45,19:49,AA 1992,Philadelphia, American Airlines 
2024-05-30,17:45,19:49,QR 2213,Philadelphia, Qatar Airways 
2024-05-30,17:45,19:49,QR 2213,Philadelphia, Qatar Airways 
2024-05-30,17:45,20:28,AM 3020,Boston, Aeromexico 
2024-05-30,17:45,20:28,AM 3020,Boston, Aeromexico 
2024-05-30,17:45,20:28,DL 300,Boston, Delta Air Lines 
2024-05-30,17:45,20:28,DL 300,Boston, Delta Air Lines 
2024-05-30,17:45,20:28,KL 5025,Boston, KLM 
2024-05-30,17:45,20:28,KL 5025,Boston, KLM 
2024-05-30,17:45,20:28,LA 6319,Boston, LATAM Airlines 
2024-05-30,17:45,20:28,LA 6319,Boston, LATAM Airlines 
2024-05-30,17:45,20:28,VS 4248,Boston, Virgin Atlantic 
2024-05-30,17:45,20:28,VS 4248,Boston, Virgin Atlantic 
2024-05-30,17:45,20:28,WS 6529,Boston, WestJet 
2024-05-30,17:45,20:28,WS 6529,Boston, WestJet 
2024-05-30,17:47,19:40,AF 2748,West, Air France 
2024-05-30,17:47,19:40,AF 2748,West, Air France 
2024-05-30,17:47,19:40,AM 3523,West, Aeromexico 
2024-05-30,17:47,19:40,AM 3523,West, Aeromexico 
2024-05-30,17:47,19:40,DL 1698,West, Delta Air Lines Key 
2024-05-30,17:47,19:40,DL 1698,West, Delta Air Lines Key 
2024-05-30,17:47,19:40,KL 6506,West, KLM 
2024-05-30,17:47,19:40,KL 6506,West, KLM 
2024-05-30,17:47,19:40,VS 2440,West, Virgin Atlantic 
2024-05-30,17:47,19:40,VS 2440,West, Virgin Atlantic 
2024-05-30,17:47,19:40,WS 6421,West, WestJet 
2024-05-30,17:47,19:40,WS 6421,West, WestJet 
2024-05-30,17:48,19:11,AM 3300,Raleigh/Durham, Aeromexico 
2024-05-30,17:48,19:11,AM 3300,Raleigh/Durham, Aeromexico 
2024-05-30,17:48,19:11,DL 1097,Raleigh/Durham, Delta Air Lines 
2024-05-30,17:48,19:11,DL 1097,Raleigh/Durham, Delta Air Lines 
2024-05-30,17:48,19:11,KL 5090,Raleigh/Durham, KLM 
2024-05-30,17:48,19:11,KL 5090,Raleigh/Durham, KLM 
2024-05-30,17:48,19:11,LA 8582,Raleigh/Durham, LATAM Airlines 
2024-05-30,17:48,19:11,LA 8582,Raleigh/Durham, LATAM Airlines 
2024-05-30,17:48,19:11,VS 5231,Raleigh/Durham, Virgin Atlantic 
2024-05-30,17:48,19:11,VS 5231,Raleigh/Durham, Virgin Atlantic 
2024-05-30,17:48,19:11,WS 6483,Raleigh/Durham, WestJet 
2024-05-30,17:48,19:11,WS 6483,Raleigh/Durham, WestJet 
2024-05-30,17:50,10:05,DL 54,Lagos, Delta Air Lines 
2024-05-30,17:50,10:05,DL 54,Lagos, Delta Air Lines 
2024-05-30,17:50,18:06,AM 3251,Mobile, Aeromexico 
2024-05-30,17:50,18:06,AM 3251,Mobile, Aeromexico 
2024-05-30,17:50,18:06,DL 3636,Mobile, Delta Air Lines 
2024-05-30,17:50,18:06,DL 3636,Mobile, Delta Air Lines 
2024-05-30,17:50,18:06,KE 6969,Mobile, Korean Air 
2024-05-30,17:50,18:06,KE 6969,Mobile, Korean Air 
2024-05-30,17:50,18:06,KL 6625,Mobile, KLM 
2024-05-30,17:50,18:06,KL 6625,Mobile, KLM 
2024-05-30,17:50,18:06,VS 4949,Mobile, Virgin Atlantic 
2024-05-30,17:50,18:06,VS 4949,Mobile, Virgin Atlantic 
2024-05-30,17:50,18:06,WS 7037,Mobile, WestJet 
2024-05-30,17:50,18:06,WS 7037,Mobile, WestJet 
2024-05-30,17:50,18:20,WN 2792,Orleans, Southwest Airlines New 
2024-05-30,17:50,18:45,WN 5042,Chicago, Southwest Airlines 
2024-05-30,17:50,19:54,AM 3561,Jose, Aeromexico 
2024-05-30,17:50,19:54,AM 3561,Jose, Aeromexico 
2024-05-30,17:50,19:54,DL 942,Jose, Delta Air Lines San 
2024-05-30,17:50,19:54,DL 942,Jose, Delta Air Lines San 
2024-05-30,17:50,19:54,KL 7206,Jose, KLM 
2024-05-30,17:50,19:54,KL 7206,Jose, KLM 
2024-05-30,17:50,19:54,VS 5371,Jose, Virgin Atlantic 
2024-05-30,17:50,19:54,VS 5371,Jose, Virgin Atlantic 
2024-05-30,17:52,19:09,AM 3030,Point, Aeromexico 
2024-05-30,17:52,19:09,AM 3030,Point, Aeromexico 
2024-05-30,17:52,19:09,DL 2539,Point, Delta Air Lines Greensboro/High 
2024-05-30,17:52,19:09,DL 2539,Point, Delta Air Lines Greensboro/High 
2024-05-30,17:52,19:09,KL 5450,Point, KLM 
2024-05-30,17:52,19:09,KL 5450,Point, KLM 
2024-05-30,17:52,19:09,VS 3061,Point, Virgin Atlantic 
2024-05-30,17:52,19:09,VS 3061,Point, Virgin Atlantic 
2024-05-30,17:52,19:09,WS 6428,Point, WestJet 
2024-05-30,17:52,19:09,WS 6428,Point, WestJet 
2024-05-30,17:52,19:13,AM 3416,Louisville, Aeromexico 
2024-05-30,17:52,19:13,AM 3416,Louisville, Aeromexico 
2024-05-30,17:52,19:13,DL 1339,Louisville, Delta Air Lines 
2024-05-30,17:52,19:13,DL 1339,Louisville, Delta Air Lines 
2024-05-30,17:52,19:13,KL 5470,Louisville, KLM 
2024-05-30,17:52,19:13,KL 5470,Louisville, KLM 
2024-05-30,17:52,19:13,LA 6441,Louisville, LATAM Airlines 
2024-05-30,17:52,19:13,LA 6441,Louisville, LATAM Airlines 
2024-05-30,17:52,19:13,VS 1875,Louisville, Virgin Atlantic 
2024-05-30,17:52,19:13,VS 1875,Louisville, Virgin Atlantic 
2024-05-30,17:52,19:13,WS 6917,Louisville, WestJet 
2024-05-30,17:52,19:13,WS 6917,Louisville, WestJet 
2024-05-30,17:52,20:26,AF 5710,York, Air France 
2024-05-30,17:52,20:26,AF 5710,York, Air France 
2024-05-30,17:52,20:26,AM 3272,York, Aeromexico 
2024-05-30,17:52,20:26,AM 3272,York, Aeromexico 
2024-05-30,17:52,20:26,DL 306,York, Delta Air Lines New 
2024-05-30,17:52,20:26,DL 306,York, Delta Air Lines New 
2024-05-30,17:52,20:26,KE 7265,York, Korean Air 
2024-05-30,17:52,20:26,KE 7265,York, Korean Air 
2024-05-30,17:52,20:26,KL 5055,York, KLM 
2024-05-30,17:52,20:26,KL 5055,York, KLM 
2024-05-30,17:52,20:26,LA 6222,York, LATAM Airlines 
2024-05-30,17:52,20:26,LA 6222,York, LATAM Airlines 
2024-05-30,17:52,20:26,LY 4162,York, El Al 
2024-05-30,17:52,20:26,LY 4162,York, El Al 
2024-05-30,17:52,20:26,UX 3405,York, Air Europa 
2024-05-30,17:52,20:26,UX 3405,York, Air Europa 
2024-05-30,17:52,20:26,VS 4760,York, Virgin Atlantic 
2024-05-30,17:52,20:26,VS 4760,York, Virgin Atlantic 
2024-05-30,17:52,20:26,WS 6801,York, WestJet 
2024-05-30,17:52,20:26,WS 6801,York, WestJet 
2024-05-30,17:54,19:04,AF 2855,Houston, Air France 
2024-05-30,17:54,19:04,AF 2855,Houston, Air France 
2024-05-30,17:54,19:04,DL 1223,Houston, Delta Air Lines 
2024-05-30,17:54,19:04,DL 1223,Houston, Delta Air Lines 
2024-05-30,17:54,19:04,KL 5390,Houston, KLM 
2024-05-30,17:54,19:04,KL 5390,Houston, KLM 
2024-05-30,17:54,19:04,LA 6214,Houston, LATAM Airlines 
2024-05-30,17:54,19:04,LA 6214,Houston, LATAM Airlines 
2024-05-30,17:54,19:04,VS 5103,Houston, Virgin Atlantic 
2024-05-30,17:54,19:04,VS 5103,Houston, Virgin Atlantic 
2024-05-30,17:54,19:04,WS 7375,Houston, WestJet 
2024-05-30,17:54,19:04,WS 7375,Houston, WestJet 
2024-05-30,17:55,19:09,DL 2322,Charlotte, Delta Air Lines 
2024-05-30,17:55,19:09,DL 2322,Charlotte, Delta Air Lines 
2024-05-30,17:55,19:09,KL 5056,Charlotte, KLM 
2024-05-30,17:55,19:09,KL 5056,Charlotte, KLM 
2024-05-30,17:55,19:09,VS 5039,Charlotte, Virgin Atlantic 
2024-05-30,17:55,19:09,VS 5039,Charlotte, Virgin Atlantic 
2024-05-30,17:55,19:09,WS 6411,Charlotte, WestJet 
2024-05-30,17:55,19:09,WS 6411,Charlotte, WestJet 
2024-05-30,17:55,19:52,AF 8525,Detroit, Air France 
2024-05-30,17:55,19:52,AF 8525,Detroit, Air France 
2024-05-30,17:55,19:52,DL 1478,Detroit, Delta Air Lines 
2024-05-30,17:55,19:52,DL 1478,Detroit, Delta Air Lines 
2024-05-30,17:55,19:52,KL 5000,Detroit, KLM 
2024-05-30,17:55,19:52,KL 5000,Detroit, KLM 
2024-05-30,17:55,19:52,VS 1868,Detroit, Virgin Atlantic 
2024-05-30,17:55,19:52,VS 1868,Detroit, Virgin Atlantic 
2024-05-30,17:55,19:52,WS 8002,Detroit, WestJet 
2024-05-30,17:55,19:52,WS 8002,Detroit, WestJet 
2024-05-30,17:59,19:30,AM 3677,Orlando, Aeromexico 
2024-05-30,17:59,19:30,AM 3677,Orlando, Aeromexico 
2024-05-30,17:59,19:30,DL 2035,Orlando, Delta Air Lines 
2024-05-30,17:59,19:30,DL 2035,Orlando, Delta Air Lines 
2024-05-30,17:59,19:30,LA 6454,Orlando, LATAM Airlines 
2024-05-30,17:59,19:30,LA 6454,Orlando, LATAM Airlines 
2024-05-30,17:59,19:30,VS 5157,Orlando, Virgin Atlantic 
2024-05-30,17:59,19:30,VS 5157,Orlando, Virgin Atlantic 
2024-05-30,17:59,19:30,WS 6474,Orlando, WestJet 
2024-05-30,17:59,19:30,WS 6474,Orlando, WestJet 
2024-05-30,17:59,19:39,AM 3525,Diego, Aeromexico 
2024-05-30,17:59,19:39,AM 3525,Diego, Aeromexico 
2024-05-30,17:59,19:39,DL 402,Diego, Delta Air Lines San 
2024-05-30,17:59,19:39,DL 402,Diego, Delta Air Lines San 
2024-05-30,17:59,19:39,KL 8003,Diego, KLM 
2024-05-30,17:59,19:39,KL 8003,Diego, KLM 
2024-05-30,17:59,19:39,LA 6663,Diego, LATAM Airlines 
2024-05-30,17:59,19:39,LA 6663,Diego, LATAM Airlines 
2024-05-30,17:59,19:39,VS 4472,Diego, Virgin Atlantic 
2024-05-30,17:59,19:39,VS 4472,Diego, Virgin Atlantic 
2024-05-30,17:59,19:56,AF 5986,Kingston, Air France 
2024-05-30,17:59,19:56,AF 5986,Kingston, Air France 
2024-05-30,17:59,19:56,DL 1906,Kingston, Delta Air Lines 
2024-05-30,17:59,19:56,DL 1906,Kingston, Delta Air Lines 
2024-05-30,17:59,19:56,KL 5862,Kingston, KLM 
2024-05-30,17:59,19:56,KL 5862,Kingston, KLM 
2024-05-30,17:59,19:56,VS 3832,Kingston, Virgin Atlantic 
2024-05-30,17:59,19:56,VS 3832,Kingston, Virgin Atlantic 
2024-05-30,17:59,20:09,AM 3087,Francisco, Aeromexico 
2024-05-30,17:59,20:09,AM 3087,Francisco, Aeromexico 
2024-05-30,17:59,20:09,CZ 1012,Francisco, China Southern Airlines 
2024-05-30,17:59,20:09,CZ 1012,Francisco, China Southern Airlines 
2024-05-30,17:59,20:09,DL 471,Francisco, Delta Air Lines San 
2024-05-30,17:59,20:09,DL 471,Francisco, Delta Air Lines San 
2024-05-30,17:59,20:09,KL 7031,Francisco, KLM 
2024-05-30,17:59,20:09,KL 7031,Francisco, KLM 
2024-05-30,17:59,20:09,LA 6496,Francisco, LATAM Airlines 
2024-05-30,17:59,20:09,LA 6496,Francisco, LATAM Airlines 
2024-05-30,17:59,20:09,VS 5287,Francisco, Virgin Atlantic 
2024-05-30,17:59,20:09,VS 5287,Francisco, Virgin Atlantic 
2024-05-30,18:00,18:23,AM 3874,Memphis, Aeromexico 
2024-05-30,18:00,18:23,AM 3874,Memphis, Aeromexico 
2024-05-30,18:00,18:23,DL 2939,Memphis, Delta Air Lines 
2024-05-30,18:00,18:23,DL 2939,Memphis, Delta Air Lines 
2024-05-30,18:00,18:23,KL 5124,Memphis, KLM 
2024-05-30,18:00,18:23,KL 5124,Memphis, KLM 
2024-05-30,18:00,18:23,VS 5181,Memphis, Virgin Atlantic 
2024-05-30,18:00,18:23,VS 5181,Memphis, Virgin Atlantic 
2024-05-30,18:00,18:23,WS 6559,Memphis, WestJet 
2024-05-30,18:00,18:23,WS 6559,Memphis, WestJet 
2024-05-30,18:02,19:08,DL 2249,Savannah, Delta Air Lines 
2024-05-30,18:02,19:08,KL 7227,Savannah, KLM 
2024-05-30,18:02,19:08,VS 5265,Savannah, Virgin Atlantic 
2024-05-30,18:02,19:08,WS 6463,Savannah, WestJet 
2024-05-30,18:04,18:24,AF 5988,Jackson, Air France 
2024-05-30,18:04,18:24,AM 4499,Jackson, Aeromexico 
2024-05-30,18:04,18:24,DL 2593,Jackson, Delta Air Lines 
2024-05-30,18:04,18:24,KL 5534,Jackson, KLM 
2024-05-30,18:04,18:24,VS 2127,Jackson, Virgin Atlantic 
2024-05-30,18:04,18:24,WS 6484,Jackson, WestJet 
2024-05-30,18:04,19:23,AC 3301,Chicago, Air Canada 
2024-05-30,18:04,19:23,LH 7447,Chicago, Lufthansa 
2024-05-30,18:04,19:23,NZ 2030,Chicago, Air New Zealand 
2024-05-30,18:04,19:23,UA 283,Chicago, United Airlines 
2024-05-30,18:05,20:15,AF 2090,City, Air France 
2024-05-30,18:05,20:15,AM 4521,City, Aeromexico 
2024-05-30,18:05,20:15,DL 653,City, Delta Air Lines Salt Lake 
2024-05-30,18:05,20:15,KL 5028,City, KLM 
2024-05-30,18:05,20:15,LA 6141,City, LATAM Airlines 
2024-05-30,18:05,20:15,VS 1532,City, Virgin Atlantic 
2024-05-30,18:08,18:21,DL 2391,Pensacola, Delta Air Lines 
2024-05-30,18:08,18:21,KL 5576,Pensacola, KLM 
2024-05-30,18:08,18:21,VS 1509,Pensacola, Virgin Atlantic 
2024-05-30,18:08,18:21,WS 6496,Pensacola, WestJet 
2024-05-30,18:08,19:09,AF 2547,Asheville, Air France 
2024-05-30,18:08,19:09,DL 1661,Asheville, Delta Air Lines 
2024-05-30,18:08,19:09,KL 5492,Asheville, KLM 
2024-05-30,18:08,19:09,VS 2292,Asheville, Virgin Atlantic 
2024-05-30,18:08,19:09,WS 6377,Asheville, WestJet 
2024-05-30,18:10,07:15,AF 9907,Manchester, Air France 
2024-05-30,18:10,07:15,AM 7689,Manchester, Aeromexico 
2024-05-30,18:10,07:15,DL 5986,Manchester, Delta Air Lines 
2024-05-30,18:10,07:15,KL 4809,Manchester, KLM 
2024-05-30,18:10,07:15,SQ 2530,Manchester, Singapore Airlines 
2024-05-30,18:10,07:15,VS 110,Manchester, Virgin Atlantic 
2024-05-30,18:10,19:20,WN 5539,Dallas, Southwest Airlines 
2024-05-30,18:10,19:35,AA 3517,Charlotte, American Airlines 
2024-05-30,18:10,19:35,BA 5799,Charlotte, British Airways 
2024-05-30,18:10,19:35,QR 9084,Charlotte, Qatar Airways 
2024-05-30,18:11,18:09,DL 5046,Huntsville, Delta Air Lines 
2024-05-30,18:11,18:09,KL 5456,Huntsville, KLM 
2024-05-30,18:11,18:09,VS 1753,Huntsville, Virgin Atlantic 
2024-05-30,18:11,18:09,WS 6471,Huntsville, WestJet 
2024-05-30,18:12,19:09,AF 2370,Greenville, Air France 
2024-05-30,18:12,19:09,AM 3171,Greenville, Aeromexico 
2024-05-30,18:12,19:09,DL 1460,Greenville, Delta Air Lines 
2024-05-30,18:12,19:09,KL 8171,Greenville, KLM 
2024-05-30,18:12,19:09,LA 6102,Greenville, LATAM Airlines 
2024-05-30,18:12,19:09,VS 5421,Greenville, Virgin Atlantic 
2024-05-30,18:12,19:09,WS 6400,Greenville, WestJet 
2024-05-30,18:15,19:16,AA 780,Phoenix, American Airlines 
2024-05-30,18:15,19:16,AS 6083,Phoenix, Alaska Airlines 
2024-05-30,18:15,19:16,QR 2622,Phoenix, Qatar Airways 
2024-05-30,18:15,19:55,DL 504,Angeles, Delta Air Lines Los 
2024-05-30,18:15,19:55,KE 7083,Angeles, Korean Air 
2024-05-30,18:15,19:55,KL 5158,Angeles, KLM 
2024-05-30,18:15,19:55,LA 6435,Angeles, LATAM Airlines 
2024-05-30,18:15,19:55,VS 5115,Angeles, Virgin Atlantic 
2024-05-30,18:15,19:55,WS 6472,Angeles, WestJet 
2024-05-30,18:15,20:16,AF 5969,Philadelphia, Air France 
2024-05-30,18:15,20:16,AM 4500,Philadelphia, Aeromexico 
2024-05-30,18:15,20:16,DL 2251,Philadelphia, Delta Air Lines 
2024-05-30,18:15,20:16,KL 5248,Philadelphia, KLM 
2024-05-30,18:15,20:16,LA 6255,Philadelphia, LATAM Airlines 
2024-05-30,18:15,20:16,VS 2659,Philadelphia, Virgin Atlantic 
2024-05-30,18:15,20:16,WS 8061,Philadelphia, WestJet 
2024-05-30,18:17,20:13,AF 2929,Jose, Air France 
2024-05-30,18:17,20:13,DL 1931,Jose, Delta Air Lines San 
2024-05-30,18:17,20:13,KL 6524,Jose, KLM 
2024-05-30,18:18,19:26,DL 2331,Jacksonville, Delta Air Lines 
2024-05-30,18:18,19:26,KL 5064,Jacksonville, KLM 
2024-05-30,18:18,19:26,VS 3079,Jacksonville, Virgin Atlantic 
2024-05-30,18:18,19:26,WS 6450,Jacksonville, WestJet 
2024-05-30,18:20,09:10,AF 3601,Barcelona, Air France 
2024-05-30,18:20,09:10,AM 3334,Barcelona, Aeromexico 
2024-05-30,18:20,09:10,DL 194,Barcelona, Delta Air Lines 
2024-05-30,18:20,09:10,KL 6035,Barcelona, KLM 
2024-05-30,18:20,09:10,VS 3926,Barcelona, Virgin Atlantic 
2024-05-30,18:20,19:51,AF 8652,Cancun, Air France 
2024-05-30,18:20,19:51,AM 3016,Cancun, Aeromexico 
2024-05-30,18:20,19:51,DL 1939,Cancun, Delta Air Lines 
2024-05-30,18:20,19:51,KE 7603,Cancun, Korean Air 
2024-05-30,18:20,19:51,KL 5226,Cancun, KLM 
2024-05-30,18:20,19:51,VS 1718,Cancun, Virgin Atlantic 
2024-05-30,18:25,08:45,AF 3585,Madrid, Air France 
2024-05-30,18:25,08:45,AM 3116,Madrid, Aeromexico 
2024-05-30,18:25,08:45,DL 108,Madrid, Delta Air Lines 
2024-05-30,18:25,08:45,KL 6028,Madrid, KLM 
2024-05-30,18:25,08:45,VS 3884,Madrid, Virgin Atlantic 
2024-05-30,18:25,09:45,AF 3631,Munich, Air France 
2024-05-30,18:25,09:45,DL 130,Munich, Delta Air Lines 
2024-05-30,18:25,09:45,KL 6130,Munich, KLM 
2024-05-30,18:25,09:45,VS 3850,Munich, Virgin Atlantic 
2024-05-30,18:25,18:37,AM 3145,Nashville, Aeromexico 
2024-05-30,18:25,18:37,DL 1490,Nashville, Delta Air Lines 
2024-05-30,18:25,18:37,KL 5212,Nashville, KLM 
2024-05-30,18:25,18:37,LA 6547,Nashville, LATAM Airlines 
2024-05-30,18:25,18:37,VS 2323,Nashville, Virgin Atlantic 
2024-05-30,18:25,18:37,WS 6375,Nashville, WestJet 
2024-05-30,18:25,19:35,AM 3234,Chicago, Aeromexico 
2024-05-30,18:25,19:35,DL 856,Chicago, Delta Air Lines 
2024-05-30,18:25,19:35,KL 5568,Chicago, KLM 
2024-05-30,18:25,19:35,LA 6113,Chicago, LATAM Airlines 
2024-05-30,18:25,19:35,VS 4566,Chicago, Virgin Atlantic 
2024-05-30,18:25,19:35,WS 6823,Chicago, WestJet 
2024-05-30,18:25,20:59,DL 6960,Vancouver, Delta Air Lines 
2024-05-30,18:25,20:59,WS 1597,Vancouver, WestJet 
2024-05-30,18:26,18:31,AM 3169,City, Aeromexico 
2024-05-30,18:26,18:31,DL 1151,City, Delta Air Lines Panama 
2024-05-30,18:26,18:31,KL 5068,City, KLM 
2024-05-30,18:26,18:31,VS 2584,City, Virgin Atlantic 
2024-05-30,18:26,18:31,WS 6835,City, WestJet 
2024-05-30,18:27,18:40,AF 3059,Beach, Air France 
2024-05-30,18:27,18:40,AM 3405,Beach, Aeromexico 
2024-05-30,18:27,18:40,DL 2803,Beach, Delta Air Lines Fort Walton 
2024-05-30,18:27,18:40,KL 5678,Beach, KLM 
2024-05-30,18:27,18:40,VS 2706,Beach, Virgin Atlantic 
2024-05-30,18:27,18:40,WS 6541,Beach, WestJet 
2024-05-30,18:30,20:50,AM 3288,York, Aeromexico 
2024-05-30,18:30,20:50,DL 417,York, Delta Air Lines New 
2024-05-30,18:30,20:50,KL 5370,York, KLM 
2024-05-30,18:30,20:50,VS 2131,York, Virgin Atlantic 
2024-05-30,18:30,20:50,WS 8593,York, WestJet 
2024-05-30,18:31,19:59,AA 1051,Dallas, American Airlines 
2024-05-30,18:31,19:59,AS 4191,Dallas, Alaska Airlines 
2024-05-30,18:31,19:59,GF 4329,Dallas, Gulf Air 
2024-05-30,18:31,19:59,QF 4433,Dallas, Qantas 
2024-05-30,18:31,19:59,QR 7594,Dallas, Qatar Airways 
2024-05-30,18:31,21:56,AF 5853,Juan, Air France 
2024-05-30,18:31,21:56,AM 4605,Juan, Aeromexico 
2024-05-30,18:31,21:56,DL 1861,Juan, Delta Air Lines San 
2024-05-30,18:31,21:56,KL 6454,Juan, KLM 
2024-05-30,18:31,21:56,LA 6553,Juan, LATAM Airlines 
2024-05-30,18:31,21:56,VS 5295,Juan, Virgin Atlantic 
2024-05-30,18:31,21:56,WS 8090,Juan, WestJet 
2024-05-30,18:35,09:55,AF 3672,Milan, Air France 
2024-05-30,18:35,09:55,AM 3304,Milan, Aeromexico 
2024-05-30,18:35,09:55,DL 174,Milan, Delta Air Lines 
2024-05-30,18:35,09:55,KL 6079,Milan, KLM 
2024-05-30,18:35,20:06,AM 3323,Ontario, Aeromexico 
2024-05-30,18:35,20:06,DL 2205,Ontario, Delta Air Lines 
2024-05-30,18:35,20:06,KL 5999,Ontario, KLM 
2024-05-30,18:35,20:21,AM 3199,Washington, Aeromexico 
2024-05-30,18:35,20:21,DL 687,Washington, Delta Air Lines 
2024-05-30,18:35,20:21,KL 6876,Washington, KLM 
2024-05-30,18:35,20:21,VS 2575,Washington, Virgin Atlantic 
2024-05-30,18:35,20:21,WS 6572,Washington, WestJet 
2024-05-30,18:35,20:58,AC 3049,Newark, Air Canada 
2024-05-30,18:35,20:58,TP 8521,Newark, TAP Air Portugal 
2024-05-30,18:35,20:58,UA 2616,Newark, United Airlines 
2024-05-30,18:38,19:34,AM 4866,Knoxville, Aeromexico 
2024-05-30,18:38,19:34,DL 5203,Knoxville, Delta Air Lines 
2024-05-30,18:38,19:34,KL 5280,Knoxville, KLM 
2024-05-30,18:38,19:34,VS 5345,Knoxville, Virgin Atlantic 
2024-05-30,18:38,19:34,WS 8075,Knoxville, WestJet 
2024-05-30,18:39,19:57,AF 5716,Dallas, Air France 
2024-05-30,18:39,19:57,DL 31,Dallas, Delta Air Lines 
2024-05-30,18:39,19:57,KL 5516,Dallas, KLM 
2024-05-30,18:39,19:57,LA 6184,Dallas, LATAM Airlines 
2024-05-30,18:39,19:57,VS 4951,Dallas, Virgin Atlantic 
2024-05-30,18:39,19:57,WS 6653,Dallas, WestJet 
2024-05-30,18:40,20:05,WN 2893,Orlando, Southwest Airlines 
2024-05-30,18:40,20:36,NK 1877,Lauderdale, Spirit Airlines Fort 
2024-05-30,18:42,20:59,B6 1247,York, JetBlue New 
2024-05-30,18:45,18:38,AM 3710,Birmingham, Aeromexico 
2024-05-30,18:45,18:38,DL 2900,Birmingham, Delta Air Lines 
2024-05-30,18:45,18:38,KL 5210,Birmingham, KLM 
2024-05-30,18:45,18:38,VS 4344,Birmingham, Virgin Atlantic 
2024-05-30,18:45,18:38,WS 6394,Birmingham, WestJet 
2024-05-30,18:45,19:25,WN 4605,Louis, Southwest Airlines Saint 
2024-05-30,18:45,19:50,WN 2811,Phoenix, Southwest Airlines 
2024-05-30,18:47,20:59,AM 3670,Newark, Aeromexico 
2024-05-30,18:47,20:59,DL 2658,Newark, Delta Air Lines 
2024-05-30,18:47,20:59,KL 5368,Newark, KLM 
2024-05-30,18:47,20:59,LA 6389,Newark, LATAM Airlines 
2024-05-30,18:47,20:59,VS 4496,Newark, Virgin Atlantic 
2024-05-30,18:47,20:59,WS 6379,Newark, WestJet 
2024-05-30,18:50,07:50,AF 9903,London, Air France 
2024-05-30,18:50,07:50,AM 7677,London, Aeromexico 
2024-05-30,18:50,07:50,DL 5998,London, Delta Air Lines 
2024-05-30,18:50,07:50,KL 4841,London, KLM 
2024-05-30,18:50,07:50,SQ 2514,London, Singapore Airlines 
2024-05-30,18:50,07:50,VS 104,London, Virgin Atlantic 
2024-05-30,18:50,20:42,AF 2302,Miami, Air France 
2024-05-30,18:50,20:42,AM 3735,Miami, Aeromexico 
2024-05-30,18:50,20:42,DL 1588,Miami, Delta Air Lines 
2024-05-30,18:50,20:42,KL 5198,Miami, KLM 
2024-05-30,18:50,20:42,LA 6160,Miami, LATAM Airlines 
2024-05-30,18:50,20:42,VS 5193,Miami, Virgin Atlantic 
2024-05-30,18:50,20:42,WS 8042,Miami, WestJet 
2024-05-30,18:52,20:49,F9 2174,Lauderdale, Frontier Airlines Fort 
2024-05-30,18:55,20:28,AF 2911,Norfolk, Air France 
2024-05-30,18:55,20:28,AM 3336,Norfolk, Aeromexico 
2024-05-30,18:55,20:28,DL 2595,Norfolk, Delta Air Lines 
2024-05-30,18:55,20:28,KL 8055,Norfolk, KLM 
2024-05-30,18:55,20:28,LA 8443,Norfolk, LATAM Airlines 
2024-05-30,18:55,20:28,VS 2648,Norfolk, Virgin Atlantic 
2024-05-30,18:55,20:28,WS 6884,Norfolk, WestJet 
2024-05-30,18:59,20:25,AF 8556,Orlando, Air France 
2024-05-30,18:59,20:25,AM 3694,Orlando, Aeromexico 
2024-05-30,18:59,20:25,DL 1188,Orlando, Delta Air Lines 
2024-05-30,18:59,20:25,KL 6850,Orlando, KLM 
2024-05-30,18:59,20:25,VS 4314,Orlando, Virgin Atlantic 
2024-05-30,18:59,20:25,WS 6814,Orlando, WestJet 
2024-05-30,18:59,20:43,AF 3687,Beach, Air France 
